Label,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
Main-TimePolice,0.0169,3.01,"117,771"
Main-ChristianityIsCatholic,0.0168,2.94,"225,439"
Main-WhoWritesThisCrap,0.0168,2.90,"197,648"
Main-DeadGuyJunior,0.0168,2.91,"144,854"
Main-HeroicFantasy,0.0168,3.09,"152,119"
Main-LaughTrack,0.0167,2.97,"335,524"
Main-PopularityPower,0.0167,2.94,"79,074"
Main-AnimeThemeSong,0.0167,3.45,"19,931"
Main-GrowingUpSucks,0.0166,2.88,"247,322"
Main-DeletedScene,0.0166,3.06,"94,589"
Main-AlternateTimeline,0.0166,2.96,"187,474"
Main-TrashTheSet,0.0166,2.97,"189,972"
Main-AccentuateTheNegative,0.0165,2.92,"341,461"
Main-CrackIsCheaper,0.0164,3.16,"219,912"
Main-Interquel,0.0164,2.99,"108,333"
Main-MultipleDemographicAppeal,0.0164,2.81,"220,506"
Main-PunBasedTitle,0.0163,3.00,"176,399"
Main-EverybodyLaughsEnding,0.0163,2.87,"310,633"
Main-BannedInChina,0.0163,2.92,"533,397"
Main-AndTheAdventureContinues,0.0162,2.84,"174,546"
Main-LiteraryAllusionTitle,0.0162,2.92,"496,076"
Main-Tagline,0.0162,2.96,"208,470"
Main-PacManFever,0.0162,2.72,"784,144"
Main-MoodDissonance,0.0162,2.96,"158,550"
Main-Mockumentary,0.0161,3.02,"557,791"
Main-ContinuityCameo,0.0161,2.88,"143,053"
Main-PopculturalOsmosis,0.0159,2.91,"228,973"
Main-SpaceWestern,0.0159,2.92,"196,842"
Main-PowerWalk,0.0159,2.95,"106,221"
Main-SlidingScaleOfSillinessVersusSeriousness,0.0158,2.74,"289,308"
Main-ZeppelinsFromAnotherWorld,0.0158,3.02,"173,821"
Main-BadBadActing,0.0158,2.88,"289,701"
Main-TheWarOnTerror,0.0158,2.94,"293,941"
Main-TheVoice,0.0158,3.03,"148,193"
Main-TheSlowPath,0.0158,2.92,"139,318"
Main-RecapEpisode,0.0158,3.03,"99,806"
Main-LightNovels,0.0157,3.12,"514,650"
Main-AluminumChristmasTrees,0.0157,2.88,"216,252"
Main-DieHardOnAnX,0.0157,2.95,"247,977"
Main-PoliticallyCorrectHistory,0.0157,2.92,"240,449"
Main-SelfInsertFic,0.0156,2.90,"460,863"
Main-CutSong,0.0156,2.93,"438,489"
Main-NewMediaAreEvil,0.0156,2.94,"321,536"
Main-Parody,0.0155,2.95,"381,824"
Main-MediumBlending,0.0155,2.95,"247,013"
Main-WordOfDante,0.0155,2.94,"141,564"
Main-LoudOfWar,0.0155,2.94,"204,716"
Main-CrowdSong,0.0155,3.02,"233,078"
Main-ReunionShow,0.0154,3.02,"114,619"
Main-FourFingeredHands,0.0154,2.87,"218,258"
Main-DreadfulMusician,0.0154,2.93,"164,517"
Main-BottleEpisode,0.0154,2.97,"168,904"
Main-GeckoEnding,0.0154,3.01,"111,077"
Main-SuddenSequelDeathSyndrome,0.0152,2.92,"104,922"
Main-AllTheMyriadWays,0.0152,2.93,"116,071"
Main-CerebusRetcon,0.0152,2.86,"157,321"
Main-CousinOliver,0.0151,2.99,"597,373"
Main-SnarkBait,0.0149,2.91,"470,007"
Main-HitlersTimeTravelExemptionAct,0.0149,3.06,"52,635"
Main-TheQuest,0.0149,3.04,"104,900"
Main-WriterRevolt,0.0149,2.84,"190,971"
Main-AwardBaitSong,0.0149,2.86,"347,949"
Main-TitleThemeTune,0.0149,2.94,"268,746"
Main-CompilationMovie,0.0148,2.94,"295,721"
Main-TimeTravelTenseTrouble,0.0147,3.08,"42,780"
Main-DarkFic,0.0146,2.73,"528,999"
Main-BleachedUnderpants,0.0146,3.04,"149,183"
Main-Melodrama,0.0146,3.08,"110,210"
Main-BusCrash,0.0145,2.98,"77,885"
Main-CharacterDerailment,0.0145,3.14,"56,675"
Main-WritingAroundTrademarks,0.0145,2.93,"199,647"
Main-AlternateUniverseFic,0.0144,3.01,"518,084"
Main-RecurringRiff,0.0144,2.80,"309,096"
Main-ConceptAlbum,0.0144,3.00,"364,889"
Main-BrokenRecord,0.0143,2.99,"140,341"
Main-BarbarianHero,0.0143,2.86,"181,961"
Main-PilotMovie,0.0143,3.10,"70,244"
Main-OnTheNext,0.0143,2.94,"144,879"
Main-MissionPackSequel,0.0143,2.93,"232,825"
Main-SadistShow,0.0143,2.85,"287,698"
Main-PerspectiveFlip,0.0143,2.88,"248,242"
Main-LongTitle,0.0142,0.00,0
Main-AmericaSavesTheDay,0.0142,3.07,"55,567"
Main-OscarBait,0.0142,2.91,"508,987"
Main-FanTranslation,0.0142,3.00,"166,249"
Main-CreatorProvincialism,0.0141,2.91,"191,813"
Main-BigDamnMovie,0.0141,2.97,"99,512"
Main-DreamWithinADream,0.0141,3.01,"80,525"
Main-FranchiseZombie,0.0141,2.92,"153,633"
Main-JidaiGeki,0.0140,3.00,"268,808"
Main-AGoodNameForARockBand,0.0140,2.89,"432,785"
Main-BetterThanABareBulb,0.0140,3.00,"90,928"
Main-DiscontinuityNod,0.0140,2.92,"71,151"
Main-DigitalPiracyIsEvil,0.0140,2.93,"233,021"
Main-ChannelHop,0.0140,2.93,"455,655"
Main-DubInducedPlotHole,0.0140,2.99,"62,345"
Main-WallOfText,0.0139,3.01,"198,853"
Main-FilkSong,0.0139,2.97,"161,795"
Main-TheEndOrIsIt,0.0139,2.88,"214,695"
Main-Qurac,0.0138,3.03,"101,779"
Main-LifeImitatesArt,0.0138,3.12,"86,222"
Main-StudioAudience,0.0137,3.21,"153,062"
Main-YetAnotherChristmasCarol,0.0137,2.92,"213,184"
Main-BackForTheDead,0.0137,2.95,"114,376"
Main-MarySuetopia,0.0136,2.93,"173,578"
Main-EditedForSyndication,0.0136,3.00,"86,874"
Main-FictionalCounterpart,0.0136,2.97,"142,820"
Main-FootnoteFever,0.0135,3.04,"290,292"
Main-VivaLasVegas,0.0135,2.88,"279,511"
Main-CreativeClosingCredits,0.0134,2.88,"235,029"
Main-InAWorld,0.0134,3.02,"178,681"
Main-TrilogyCreep,0.0134,2.98,"160,942"
Main-IKnewIt,0.0134,2.80,"158,407"
Main-TropesAreTools,0.0134,3.19,"23,294"
Main-AncientEgypt,0.0134,3.01,"273,870"
Main-LimitedSpecialCollectorsUltimateEdition,0.0134,2.88,"144,085"
Main-GIFT,0.0133,3.33,"53,996"
Main-AbsenteeActor,0.0133,2.94,"76,115"
Main-PanderingToTheBase,0.0133,2.80,"218,348"
Main-RecycledScript,0.0133,2.83,"276,199"
Main-OvertookTheManga,0.0133,3.00,"77,575"
Main-NetworkDecay,0.0133,2.69,"1,187,713"
Main-YouAlreadyChangedThePast,0.0132,2.99,"66,441"
Main-ArmedWithCanon,0.0132,2.91,"52,381"
Main-OminousPipeOrgan,0.0132,2.95,"120,210"
Main-FanSequel,0.0132,2.95,"382,176"
Main-SpinOffspring,0.0131,2.97,"169,098"
Main-AdventureTowns,0.0131,3.11,"79,735"
Main-IntercourseWithYou,0.0131,2.88,"268,478"
Main-TheUntwist,0.0131,3.23,"15,594"
Main-PromotionToOpeningTitles,0.0131,2.97,"36,617"
Main-TheDungAges,0.0131,3.17,"89,108"
Main-CanonWelding,0.0131,2.76,"546,319"
Main-SparedByTheAdaptation,0.0131,2.88,"242,891"
Main-CrackFic,0.0131,2.80,"629,730"
Main-Wutai,0.0130,2.96,"99,960"
Main-DuelingMovies,0.0130,2.76,"796,654"
Main-GenreLaunch,0.0130,3.11,"90,472"
Main-NoCommunitiesWereHarmed,0.0129,2.97,"198,564"
Main-FeudalFuture,0.0129,2.90,"108,592"
Main-ReCut,0.0129,2.96,"150,682"
Main-CharacterFocus,0.0129,3.07,"247,983"
Main-UncleTomfoolery,0.0129,3.02,"108,727"
Main-FirstEpisodeSpoiler,0.0128,2.92,"188,827"
Main-FourthWallObserver,0.0128,2.97,"135,972"
Main-DanBrowned,0.0127,3.08,"149,698"
Main-HalfwayPlotSwitch,0.0127,2.92,"168,515"
Main-MultinationalTeam,0.0127,2.93,"172,318"
Main-NonLinearSequel,0.0127,2.97,"62,856"
Main-FranchiseKiller,0.0127,2.79,"303,829"
Main-PoesLaw,0.0127,3.05,"197,629"
Main-HerCodeNameWasMarySue,0.0126,2.82,"189,388"
Main-BattleInTheRain,0.0126,2.92,"95,339"
Main-SugarApocalypse,0.0126,3.00,"64,051"
Main-TokyoIsTheCenterOfTheUniverse,0.0125,2.97,"206,989"
Main-DeconstructiveParody,0.0125,2.92,"281,948"
Main-OrphanedSeries,0.0125,2.98,"361,210"
Main-DoNotDoThisCoolThing,0.0125,2.78,"346,821"
Main-LikeYouWouldReallyDoIt,0.0124,3.22,"12,515"
Main-LimitedAnimation,0.0124,2.98,"258,285"
Main-EyeCatch,0.0124,3.01,"62,525"
Main-NoSwastikas,0.0124,2.97,"194,484"
Main-TheRedStapler,0.0124,2.85,"260,879"
Main-VocalEvolution,0.0124,2.90,"104,113"
Main-AmericanKirbyIsHardcore,0.0124,2.86,"204,240"
Main-PrivateEyeMonologue,0.0123,2.88,"188,251"
Main-ItsAWonderfulPlot,0.0123,2.87,"117,523"
Main-HamAndCheese,0.0123,2.88,"137,341"
Main-RiddleForTheAges,0.0123,2.96,"97,012"
Main-LyingCreator,0.0123,2.91,"111,458"
Main-ViewersAreGoldfish,0.0123,2.90,"212,581"
Main-DrivingQuestion,0.0122,2.99,"136,207"
Main-MegaCrossover,0.0122,2.76,"845,559"
Main-BeardOfSorrow,0.0122,2.98,"69,724"
Main-AllPartOfTheShow,0.0121,2.94,"140,799"
Main-MickeyMousing,0.0121,2.98,"128,606"
Main-ComplainingAboutShowsYouDontWatch,0.0121,3.24,"35,652"
Main-IAmSong,0.0120,3.01,"207,772"
Main-InstrumentalThemeTune,0.0120,3.03,"120,873"
Main-MonumentalDamage,0.0120,2.97,"132,583"
Main-HumansAreWhite,0.0119,2.91,"87,573"
Main-TakeThatAudience,0.0119,3.04,"52,266"
Main-WeirdAlEffect,0.0119,2.77,"460,493"
Main-CompilationRerelease,0.0118,3.03,"138,481"
Main-ComplainingAboutShowsYouDontLike,0.0118,3.55,"26,231"
Main-FakeBand,0.0118,3.00,"207,701"
Main-EncyclopediaExposita,0.0118,2.93,"188,530"
Main-RandomEventsPlot,0.0117,3.03,"118,863"
Main-OneWomanWail,0.0117,2.96,"117,836"
Main-PrettyFlyForAWhiteGuy,0.0117,2.98,"176,791"
Main-TheIshmael,0.0117,2.85,"1,569,349"
Main-AudienceParticipation,0.0117,3.17,"90,055"
Main-SeriesFauxnale,0.0117,2.83,"140,598"
Main-HostileShowTakeover,0.0117,2.77,"268,366"
Main-CastOfSnowflakes,0.0117,2.88,"164,934"
Main-Spoiler,0.0116,2.94,"200,396"
Main-TheGump,0.0116,2.95,"178,836"
Main-ContemptibleCover,0.0116,2.88,"301,749"
Main-RedemptionInTheRain,0.0116,3.04,"58,813"
Main-CapcomSequelStagnation,0.0115,3.09,"59,979"
Main-Tuckerization,0.0115,2.75,"428,270"
Main-CapitalCity,0.0115,3.04,"62,169"
Main-ViralMarketing,0.0115,3.01,"116,263"
Main-LeaveTheCameraRunning,0.0115,2.97,"1,922,645"
Main-SanFrancisco,0.0115,3.06,"223,868"
Main-HollywoodToneDeaf,0.0114,2.87,"229,073"
Main-TheMiddleAges,0.0114,3.07,"87,686"
Main-CompressedAdaptation,0.0114,3.09,"130,062"
Main-DieselPunk,0.0114,2.83,"327,243"
Main-RogerRabbitEffect,0.0114,2.97,"265,854"
Main-HolyShitQuotient,0.0114,3.45,"11,537"
Main-WackyWaysideTribe,0.0113,2.96,"106,376"
Main-WriteWhatYouKnow,0.0113,3.11,"95,152"
Main-UncannyFamilyResemblance,0.0113,2.94,"166,225"
Main-DeathByAdaptation,0.0113,2.97,"158,708"
Main-RaygunGothic,0.0113,3.00,"65,317"
Main-CreativeDifferences,0.0113,3.02,"101,604"
Main-FracturedFairyTale,0.0113,2.95,"201,768"
Main-AncientGreece,0.0113,3.02,"192,282"
Main-RashomonStyle,0.0112,2.85,"287,320"
Main-FandomNod,0.0112,2.87,"59,912"
Main-DaydreamSurprise,0.0112,3.01,"79,268"
Main-TheDogWasTheMastermind,0.0112,2.91,"118,844"
Main-OverlyNarrowSuperlative,0.0112,2.94,"150,320"
Main-PublicServiceAnnouncement,0.0112,2.99,"187,415"
Main-BritishBrevity,0.0112,3.07,"259,898"
Main-Fanvid,0.0111,2.78,"336,336"
Main-SpecialEffectFailure,0.0111,2.76,"580,655"
Main-RidingIntoTheSunset,0.0111,3.02,"113,427"
Main-Joisey,0.0110,2.96,"202,509"
Main-CausticCritic,0.0110,3.04,"230,031"
Main-Rickroll,0.0110,3.50,"9,209"
Main-WordSaladLyrics,0.0110,3.02,"176,075"
Main-UniverseBible,0.0110,3.01,"785,885"
Main-VanityPlate,0.0109,2.88,"211,097"
Main-Feelies,0.0109,2.98,"167,579"
Main-CrypticBackgroundReference,0.0109,2.89,"60,199"
Main-HypeBacklash,0.0109,3.27,"25,843"
Main-POVSequel,0.0109,3.02,"109,033"
Main-AlternateRealityGame,0.0109,3.08,"181,878"
Main-NotMakingThisUpDisclaimer,0.0109,2.96,"111,466"
Main-FourLinesAllWaiting,0.0109,2.87,"130,650"
Main-McLeaned,0.0109,3.02,"25,937"
Main-MeaningfulFuneral,0.0108,3.00,"135,426"
Main-IWantMyJetPack,0.0108,2.93,"137,683"
Main-EpisodeTitleCard,0.0108,3.10,"23,818"
Main-Mascot,0.0108,3.07,"90,637"
Main-TheLawOfConservationOfDetail,0.0108,2.94,"240,709"
Main-ConsoleWars,0.0108,3.06,"183,894"
Main-WoodenShipsAndIronMen,0.0107,3.18,"62,763"
Main-StarMakingRole,0.0107,2.90,"172,273"
Main-VictorianLondon,0.0107,2.98,"185,994"
Main-ChekhovMIA,0.0107,2.96,"39,365"
Main-BackForTheFinale,0.0107,3.03,"40,059"
Main-ThrowAwayCountry,0.0107,2.88,"85,874"
Main-TrueArtIsOffensive,0.0106,2.95,"241,164"
Main-MagicPlasticSurgery,0.0106,3.00,"72,335"
Main-StartMyOwn,0.0106,2.93,"140,167"
Main-VindicatedByHistory,0.0106,2.75,"608,467"
Main-ArcWelding,0.0106,2.95,"59,773"
Main-DuringTheWar,0.0106,3.08,"227,555"
Main-RageAgainstTheAuthor,0.0106,2.96,"229,171"
Main-GrossUpCloseUp,0.0105,3.14,"26,277"
Main-GrandfatherClause,0.0105,2.92,"129,847"
Main-SerialNumbersFiledOff,0.0105,3.26,"17,593"
Main-ParallelPornTitles,0.0105,2.87,"210,032"
Main-Glurge,0.0105,3.01,"156,073"
Main-InteractiveNarrator,0.0105,3.01,"107,925"
Main-FriendsRentControl,0.0105,3.02,"67,520"
Main-RecurringExtra,0.0105,2.95,"73,427"
Main-Emo,0.0104,3.34,"12,180"
Main-NumberedSequels,0.0104,2.84,"185,845"
Main-MentalTimeTravel,0.0104,3.01,"99,804"
Main-BoyBand,0.0104,3.06,"86,284"
Main-OnceASeason,0.0103,2.89,"59,061"
Main-SaturdayMorningCartoon,0.0103,3.05,"500,604"
Main-NextSundayAD,0.0103,2.88,"211,104"
Main-BaitAndSwitchCredits,0.0103,2.89,"106,021"
Main-ItsPopularNowItSucks,0.0103,2.76,"403,655"
Main-RecordNeedleScratch,0.0103,2.95,"122,014"
Main-Blaxploitation,0.0103,3.17,"125,379"
Main-CListFodder,0.0103,2.99,"56,887"
Main-FatalFamilyPhoto,0.0103,2.99,"59,585"
Main-FrivolousLawsuit,0.0102,3.00,"103,625"
Main-AndStarring,0.0102,2.94,"132,198"
Main-KillerApp,0.0102,2.97,"135,231"
Main-GeorgeLucasThrowback,0.0101,2.78,"385,131"
Main-LostInImitation,0.0101,2.98,"65,187"
Main-IAmNotSpock,0.0101,2.79,"267,495"
Main-GoingNative,0.0101,3.00,"155,031"
Main-RetCanon,0.0101,2.97,"42,809"
Main-AStormIsComing,0.0100,2.95,"88,014"
Main-MeanwhileInTheFuture,0.0100,2.99,"88,011"
Main-WTHCastingAgency,0.0100,3.25,"16,910"
Main-ADayAtTheBizarro,0.0100,2.98,"66,970"
Main-AuthorCatchphrase,0.0100,2.95,"76,336"
Main-SuperTitle64Advance,0.0100,2.98,"194,901"
Main-WikiMagic,0.0100,4.59,"97,481"
Main-SettingUpdate,0.0100,2.88,"284,225"
Main-ExtyYearsFromNow,0.0099,3.11,"55,214"
Main-Expospeak,0.0099,3.30,"11,292"
Main-WorthlessYellowRocks,0.0099,2.87,"178,396"
Main-PaedoHunt,0.0099,3.21,"37,051"
Main-FanHater,0.0099,2.92,"235,693"
Main-StandardSnippet,0.0099,2.96,"310,091"
Main-EvolvingCredits,0.0098,2.93,"62,016"
Main-DeaderThanDisco,0.0098,2.66,"745,574"
Main-InspiredBy,0.0098,3.38,"31,044"
Main-FauxlosophicNarration,0.0098,2.96,"106,054"
Main-Revision,0.0098,3.06,"41,893"
Main-SerkisFolk,0.0098,3.08,"43,754"
Main-DiscoDan,0.0098,2.90,"117,850"
Main-CaptainsLog,0.0098,2.92,"146,965"
Main-DividedStatesOfAmerica,0.0098,3.01,"120,268"
Main-DirectedByCastMember,0.0097,3.03,"72,872"
Main-BatFamilyCrossover,0.0097,3.09,"41,624"
Main-SatireParodyPastiche,0.0097,3.46,"17,739"
Main-TheCharacterDiedWithHim,0.0097,3.09,"57,392"
Main-AscendedFridgeHorror,0.0097,3.15,"8,051"
Main-NewerThanTheyThink,0.0097,2.96,"136,737"
Main-WhoShotJFK,0.0097,2.98,"75,141"
Main-BarbarianTribe,0.0097,3.14,"15,540"
Main-RomanticPlotTumor,0.0097,2.89,"119,031"
Main-SkyPirate,0.0097,3.03,"80,683"
Main-SpyFiction,0.0096,3.03,"243,479"
Main-WeHardlyKnewYe,0.0096,2.89,"91,429"
Main-ProtectionFromEditors,0.0096,3.34,"34,258"
Main-GonnaFlyNowMontage,0.0096,3.04,"82,656"
Main-SpaghettiWestern,0.0095,3.26,"57,138"
Main-PortingDisaster,0.0095,2.88,"233,571"
Main-PublicDomainSoundtrack,0.0095,2.96,"219,874"
Main-TalkLikeAPirate,0.0095,2.97,"97,568"
Main-OurHeroIsDead,0.0095,2.92,"53,703"
Main-TheVillainSucksSong,0.0095,2.99,"98,383"
Main-EpicMovie,0.0094,2.94,"325,692"
Main-SnuffFilm,0.0094,3.03,"107,747"
Main-MP3,0.0094,3.48,"3,767"
Main-LocalHangout,0.0094,2.98,"84,286"
Main-InconsistentDub,0.0094,2.87,"62,127"
Main-EstablishingShot,0.0094,2.99,"141,422"
Main-Fanfare,0.0093,3.05,"43,825"
Main-BonusMaterial,0.0093,2.94,"120,110"
Main-ThreeDMovie,0.0093,3.00,"151,635"
Main-CoveredUp,0.0093,2.97,"327,433"
Main-ItGetsBetter,0.0093,2.86,"211,787"
Main-GiftedlyBad,0.0093,2.95,"121,069"
Main-DeadStarWalking,0.0093,2.91,"137,273"
Main-PleaseWakeUp,0.0093,2.92,"101,618"
Main-SlasherMovie,0.0093,2.91,"2,014,612"
Main-MST,0.0093,2.95,"388,056"
Main-CutAndPasteTranslation,0.0093,2.87,"181,361"
Main-FiveEpisodePilot,0.0092,3.13,"104,843"
Main-ShallowParody,0.0092,2.87,"190,390"
Main-ContestWinnerCameo,0.0092,2.96,"48,443"
Main-PresentDay,0.0092,3.06,"93,900"
Main-InWhichATropeIsDescribed,0.0092,3.06,"145,975"
Main-DarkestAfrica,0.0092,2.99,"203,606"
Main-GuestFighter,0.0092,2.98,"97,458"
Main-NoTrueScotsman,0.0091,3.20,"44,596"
Main-DuelingGames,0.0091,2.75,"447,888"
Main-VocalMinority,0.0091,2.88,"131,302"
Main-EveryEpisodeEnding,0.0091,2.80,"218,259"
Main-ActionPrologue,0.0091,2.98,"78,422"
Main-TeasingCreator,0.0091,3.01,"43,933"
Main-RearrangeTheSong,0.0091,2.88,"311,017"
Main-BillingDisplacement,0.0090,2.97,"213,089"
Main-OutOfGenreExperience,0.0090,2.97,"61,060"
Main-CulturalPosturing,0.0090,3.03,"59,614"
Main-NameAndName,0.0090,2.91,"313,242"
Main-ReallyDeadMontage,0.0090,2.96,"72,964"
Main-TheTag,0.0090,3.44,"3,856"
Main-PuttingTheBandBackTogether,0.0090,2.87,"155,949"
Main-IWantYouToMeetAnOldFriendOfMine,0.0090,2.99,"71,365"
Main-DesertPunk,0.0090,3.12,"43,251"
Main-TieInNovel,0.0090,2.99,"99,530"
Main-TheOriginalSeries,0.0090,3.10,"32,390"
Main-SpriteComic,0.0090,3.04,"328,825"
Main-EndingTheme,0.0090,2.98,"82,875"
Main-TroubledProduction,0.0090,2.88,"276,863"
Main-BadExportForYou,0.0089,3.12,"54,597"
Main-LeFilmArtistique,0.0089,3.02,"150,803"
Main-TheOtherMarty,0.0089,3.00,"50,208"
Main-TheChrisCarterEffect,0.0089,2.94,"96,030"
Main-BraggingThemeTune,0.0089,2.98,"95,366"
Main-BonusRound,0.0089,3.43,"101,772"
Main-SanDimasTime,0.0089,3.07,"34,946"
Main-ThreeShorts,0.0089,3.15,"77,221"
Main-LowestCommonDenominator,0.0089,3.32,"21,569"
Main-CityNoir,0.0089,2.99,"100,211"
Main-RecursiveCanon,0.0089,2.92,"87,452"
Main-StepfordSuburbia,0.0088,3.03,"113,073"
Main-UnintentionalPeriodPiece,0.0088,2.82,"416,010"
Main-PainfulRhyme,0.0088,2.89,"129,019"
Main-StickFigureComic,0.0088,3.15,"193,140"
Main-Muppet,0.0088,3.06,"168,503"
Main-NoSuchThingAsBadPublicity,0.0088,2.91,"182,775"
Main-HardWorkMontage,0.0088,2.99,"117,119"
Main-EvilOverlooker,0.0088,2.88,"71,082"
Main-MostWritersAreWriters,0.0088,2.98,"230,578"
Main-CliffhangerCopout,0.0088,3.02,"56,561"
Main-BritainIsOnlyLondon,0.0088,3.08,"71,709"
Main-SuspiciouslyAproposMusic,0.0088,2.95,"86,430"
Main-FirstLawOfResurrection,0.0088,2.96,"24,374"
Main-RefugeInCool,0.0087,2.94,"79,174"
Main-HypocrisyNod,0.0087,3.13,"25,405"
Main-DeathByNewberyMedal,0.0087,3.05,"228,529"
Main-AndYouWereThere,0.0087,3.06,"65,147"
Main-DadaComics,0.0087,3.10,"159,538"
Main-AnAssKickingChristmas,0.0087,2.90,"86,485"
Main-ContinuityCreep,0.0087,2.93,"17,115"
Main-DoItYourselfThemeTune,0.0087,2.98,"125,918"
Main-CosmicDeadline,0.0087,2.94,"84,057"
Main-TheMountainsOfIllinois,0.0087,3.07,"132,146"
Main-DeadFic,0.0086,3.07,"267,329"
Main-GayParee,0.0086,3.01,"252,729"
Main-DisasterMovie,0.0086,2.96,"178,640"
Main-AnimeFirst,0.0086,3.10,"53,531"
Main-TheTokyoFireball,0.0085,3.17,"30,488"
Main-LongBusTrip,0.0085,3.07,"36,096"
Main-HistoryMarchesOn,0.0085,3.10,"52,796"
Main-GloriousMotherRussia,0.0085,3.07,"113,344"
Main-ItsBeenDone,0.0085,2.87,"133,799"
Main-CountryMusic,0.0085,2.97,"233,562"
Main-SecondPersonAttack,0.0085,3.06,"32,494"
Main-JitterCam,0.0085,3.08,"69,687"
Main-TheBigBoard,0.0085,2.92,"127,458"
Main-TeenDrama,0.0085,3.01,"174,596"
Main-PlotTumor,0.0084,3.01,"30,493"
Main-TwoFistedTales,0.0084,2.95,"147,967"
Main-AncientGrome,0.0084,2.96,"97,938"
Main-AliensInCardiff,0.0084,2.95,"77,369"
Main-OneHitWonder,0.0084,3.03,"187,913"
Main-SelfParody,0.0084,2.94,"67,985"
Main-InformedJudaism,0.0084,3.00,"98,855"
Main-MagnumOpus,0.0084,2.84,"262,069"
Main-JustBeforeTheEnd,0.0083,2.98,"168,228"
Main-JustifyingEdit,0.0083,3.47,"67,260"
Main-ScifiGhetto,0.0083,2.86,"198,247"
Main-SpoilerTitle,0.0083,3.05,"65,688"
Main-WebSerialNovel,0.0083,2.93,"589,182"
Main-WorldBuilding,0.0083,2.92,"215,724"
Main-FullyAbsorbedFinale,0.0083,3.14,"29,551"
Main-TwelveEpisodeAnime,0.0083,3.20,"49,479"
Main-ExiledFromContinuity,0.0083,2.93,"42,074"
Main-TransAtlanticEquivalent,0.0083,3.18,"90,622"
Main-CityOfCanals,0.0083,2.95,"84,779"
Main-SeriesHiatus,0.0083,3.11,"108,227"
Main-ThickLineAnimation,0.0082,3.04,"47,255"
Main-TheMeanBrit,0.0082,3.49,"14,142"
Main-PsychoStrings,0.0082,2.97,"54,149"
Main-MetaFiction,0.0082,3.43,"12,347"
Main-RecursiveReality,0.0082,2.90,"244,571"
Main-TheWalrusWasPaul,0.0082,3.11,"28,965"
Main-RatedMForMoney,0.0082,3.10,"21,748"
Main-WhatDoYouMeanItsNotPolitical,0.0082,2.92,"110,126"
Main-PolygonCeiling,0.0082,2.98,"97,883"
Main-ALongTimeAgoInAGalaxyFarFarAway,0.0082,3.03,"31,023"
Main-AllAmericanFace,0.0082,3.12,"29,349"
Main-PutOnABusToHell,0.0081,3.05,"22,830"
Main-FadeToBlack,0.0081,3.19,"74,606"
Main-OneDegreeOfSeparation,0.0081,2.96,"61,678"
Main-IdiosyncraticWipes,0.0081,2.96,"126,279"
Main-TelevisionGeography,0.0081,2.91,"168,306"
Main-GloryDays,0.0081,3.03,"76,408"
Main-DecadeDissonance,0.0081,3.06,"60,133"
Main-ScrapbookStory,0.0081,3.02,"226,792"
Main-VideoGameMoviesSuck,0.0081,3.26,"12,651"
Main-GameShowHost,0.0081,3.24,"198,835"
Main-MyOwnGrampa,0.0081,3.16,"13,947"
Main-SuckinessIsPainful,0.0081,3.10,"40,340"
Main-TheOner,0.0081,2.99,"188,190"
Main-FaceOfTheBand,0.0081,2.92,"181,489"
Main-WagonTrainToTheStars,0.0080,3.16,"17,240"
Main-Fauxshadow,0.0080,3.02,"12,292"
Main-SnicketWarningLabel,0.0080,3.14,"37,649"
Main-GeographicFlexibility,0.0080,3.06,"69,864"
Main-Ratings,0.0080,3.73,"3,894"
Main-SequelSeries,0.0080,2.99,"61,526"
Main-GrandfatherParadox,0.0080,3.05,"35,737"
Main-DeathMetal,0.0080,3.23,"111,023"
Main-StopBeingStereotypical,0.0080,3.02,"82,505"
Main-CharacterMagneticTeam,0.0080,3.04,"26,084"
Main-GoodMorningCrono,0.0080,3.06,"38,865"
Main-YouCanPanicNow,0.0080,3.12,"35,757"
Main-AlternativeCalendar,0.0079,2.99,"62,941"
Main-ThePoochie,0.0079,3.00,"26,744"
Main-WrittenInInfirmity,0.0079,2.96,"59,870"
Main-SailorEarth,0.0079,2.79,"107,127"
Main-SubliminalSeduction,0.0079,2.98,"58,043"
Main-PensieveFlashback,0.0079,3.13,"56,975"
Main-ForeignRemake,0.0079,3.07,"234,355"
Main-FillerVillain,0.0079,3.17,"20,589"
Main-PeggySue,0.0079,2.91,"281,979"
Main-OnTheNextEpisodeOfCatchPhrase,0.0078,2.99,"68,091"
Main-BBCQuarry,0.0078,3.15,"20,244"
Main-EsotericHappyEnding,0.0078,2.86,"142,212"
Main-IconicLogo,0.0078,2.98,"47,211"
Main-HistoryRepeats,0.0078,3.09,"19,733"
Main-NonstandardCharacterDesign,0.0078,2.95,"88,625"
Main-TropeMakers,0.0078,2.79,"404,180"
Main-ArchiveBinge,0.0078,2.90,"225,043"
Main-GretzkyHasTheBall,0.0078,2.92,"135,877"
Main-NeverTheSelvesShallMeet,0.0077,2.83,"97,290"
Main-PostCyberPunk,0.0077,3.01,"150,777"
Main-DayInTheLife,0.0077,3.16,"17,419"
Main-AllThereIsToKnowAboutTheCryingGame,0.0077,3.51,"5,714"
Main-MyFutureSelfAndMe,0.0077,2.99,"55,012"
Main-AlternativeForeignThemeSong,0.0077,3.02,"73,447"
Main-TrollFic,0.0077,2.87,"544,555"
