Label,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
Main-EatTheRich,0.0018,3.21,"5,206"
Main-Oktoberfest,0.0018,3.12,"10,768"
Main-TroubleEntendre,0.0018,3.22,"6,389"
Main-NixonMask,0.0018,3.27,"10,395"
Main-CensoredTitle,0.0018,3.10,"14,772"
Main-CoverIdentityAnomaly,0.0018,3.21,"2,368"
Main-ThePianoPlayer,0.0018,3.11,"13,045"
Main-UnusualDysphemism,0.0018,3.14,"4,990"
Main-ICantHearYou,0.0018,3.02,"9,035"
Main-ListOfTransgressions,0.0018,3.05,"7,754"
Main-HatesSmallTalk,0.0018,3.17,"12,474"
Main-BlatantBurglar,0.0018,3.06,"18,297"
Main-DivorceAssetsConflict,0.0018,3.22,"9,384"
Main-CrazyMemory,0.0018,3.17,"2,757"
Main-SarutobiSasuke,0.0018,3.56,774
Main-HurricaneOfAphorisms,0.0018,3.21,"3,054"
Main-OppositeDay,0.0018,3.12,"11,996"
Main-MonumentalTheft,0.0018,3.04,"45,836"
Main-FakeInTheHole,0.0018,3.16,"3,293"
Main-MysteriousMiddleInitial,0.0018,2.96,"21,359"
Main-BraveScot,0.0018,3.09,"9,787"
Main-LowerClassLout,0.0018,3.10,"14,705"
Main-MotivationOnAStick,0.0018,3.26,"4,134"
Main-ObviousPregnancy,0.0018,3.18,"4,147"
Main-AcronymAndAbbreviationOverload,0.0018,3.14,"37,631"
Main-ChainOfCorrections,0.0018,3.10,"7,764"
Main-ServiceSectorStereotypes,0.0018,3.17,"5,093"
Main-FateDrivesUsTogether,0.0018,3.31,"5,056"
Main-ThatRussianSquatDance,0.0018,3.06,"28,662"
Main-StereoFibbing,0.0018,3.00,"11,017"
Main-EditorialSynaesthesia,0.0018,3.19,"11,396"
Main-ClassClown,0.0018,3.14,"5,892"
Main-MyGodYouAreSerious,0.0018,3.05,"14,301"
Main-IDoNotSpeakNonverbal,0.0017,2.97,"17,249"
Main-Gesundheit,0.0017,3.20,"8,276"
Main-TheYardies,0.0017,3.28,"9,378"
Main-WhatsAnXLikeYouDoingInAYLikeThis,0.0017,3.21,"3,670"
Main-CavalierConsumption,0.0017,3.21,"4,482"
Main-IneptAptitudeTest,0.0017,3.12,"6,315"
Main-SignOfTheApocalypse,0.0017,3.16,"5,035"
Main-SomethingBlues,0.0017,3.09,"46,211"
Main-FartsOnFire,0.0017,3.11,"8,532"
Main-BrownBagMask,0.0017,3.00,"17,695"
Main-ParallelParking,0.0017,3.22,"7,479"
Main-CutPhoneLines,0.0017,3.16,"9,930"
Main-PushPolling,0.0017,3.40,791
Main-MirrorCrackingUgly,0.0017,3.18,"4,072"
Main-JustLikeMakingLove,0.0017,3.18,"10,244"
Main-NamesToTrustImmediately,0.0017,3.02,"9,802"
Main-CerealViceReward,0.0017,3.12,"9,928"
Main-CandlelitBath,0.0017,3.14,"10,805"
Main-UncattyResemblance,0.0017,3.02,"199,334"
Main-HiroshimaAsAUnitOfMeasure,0.0017,3.21,"12,807"
Main-RecursiveTranslation,0.0017,3.20,"9,221"
Main-KnowYourVines,0.0017,3.40,"2,250"
Main-MorningSickness,0.0017,3.04,"46,000"
Main-LawOfAlienNames,0.0017,3.15,"3,450"
Main-SilentPartner,0.0017,3.11,"14,866"
Main-EarpieceConversation,0.0017,3.30,"4,161"
Main-SlumberPartyPloy,0.0017,3.19,"3,147"
Main-FoodAsBribe,0.0017,3.00,"19,232"
Main-EnclosedSpace,0.0017,3.18,"7,171"
Main-Namedar,0.0017,3.06,"11,404"
Main-FilmAtEleven,0.0017,3.12,"30,846"
Main-ChangeTheUncomfortableSubject,0.0017,3.16,"7,293"
Main-GrillingPyrotechnics,0.0017,3.17,"3,307"
Main-RawEggsMakeYouStronger,0.0017,3.37,431
Main-MyParentsAreDead,0.0017,2.94,"23,777"
Main-TVHeadRobot,0.0017,3.07,"13,898"
Main-LeftFielder,0.0017,3.48,"2,673"
Main-AllLowercaseLetters,0.0017,3.10,"100,353"
Main-BingeMontage,0.0017,3.18,"12,930"
Main-RoadTripAcrossTheStreet,0.0017,3.16,"4,547"
Main-IncrediblyObviousTail,0.0017,3.16,"5,805"
Main-GravityIsAHarshSeamstress,0.0017,3.13,"4,557"
Main-RevealingSkill,0.0017,3.32,"3,272"
Main-IrishmanAndAJew,0.0017,3.06,"25,773"
Main-ArtificialRiverbank,0.0017,3.16,"6,285"
Main-TheCallsAreComingFromInsideTheHouse,0.0017,3.17,"8,288"
Main-YouKnowTheOne,0.0017,3.07,"10,466"
Main-DeathByGluttony,0.0017,3.17,"7,158"
Main-CloseupOnHead,0.0017,3.03,"12,616"
Main-ConvenientlyPreciseTranslation,0.0017,3.13,"3,700"
Main-WomenOfThePrehistoricPlanet,0.0017,3.28,"1,466"
Main-OneSideOfTheStory,0.0017,3.08,"12,606"
Main-MistakenForProfound,0.0017,3.34,488
Main-RailEnthusiast,0.0017,3.04,"27,840"
Main-WateringDown,0.0017,3.36,"1,048"
Main-HeDidntMakeIt,0.0017,3.06,"15,515"
Main-HulaAndLuaus,0.0017,3.12,"12,978"
Main-Meat-O-Vision,0.0017,2.95,"17,345"
Main-OppositesThemeNaming,0.0017,3.19,"3,772"
Main-BurpingContest,0.0017,3.18,"6,004"
Main-BornDetective,0.0017,3.11,"9,911"
Main-OtherStockPhrases,0.0017,2.86,"64,775"
Main-HustlingTheMark,0.0017,3.10,"11,527"
Main-InsaneProprietor,0.0017,3.11,"10,494"
Main-EverythingsSatiatingWithSandwiches,0.0017,3.08,"8,683"
Main-NameMcAdjective,0.0017,3.01,"13,424"
Main-ProductDisplacement,0.0017,3.04,"26,353"
Main-ImprobableTaxonomySkills,0.0017,3.18,"8,680"
Main-FlintstoneTheming,0.0016,3.15,"4,559"
Main-IronCurtain,0.0016,3.37,"8,469"
Main-StockAnimalDiet,0.0016,2.96,"55,256"
Main-WorldsShortestBook,0.0016,3.28,"53,394"
Main-BornInAnElevator,0.0016,3.17,"9,334"
Main-ShrunkenOrgan,0.0016,3.29,"2,607"
Main-CapturedByCannibals,0.0016,3.16,"18,663"
Main-FightingIrish,0.0016,3.14,"6,956"
Main-SeverelySpecializedStore,0.0016,3.21,"15,138"
Main-ForeignLanguageTirade,0.0016,3.07,"10,430"
Main-InflationaryDialogue,0.0016,3.20,"4,864"
Main-AllJewsAreCheapskates,0.0016,3.08,"30,286"
Main-BourgeoisBohemian,0.0016,3.25,"12,818"
Main-EthnicMenialLabor,0.0016,3.11,"19,114"
Main-TheMaidenNameDebate,0.0016,3.06,"6,891"
Main-ClosetShuffle,0.0016,3.27,"7,644"
Main-SoWasX,0.0016,3.27,"1,858"
Main-SpellingBee,0.0016,3.30,"6,101"
Main-GreenAroundTheGills,0.0016,3.06,"20,002"
Main-NotActuallyTheUltimateQuestion,0.0016,3.06,"4,579"
Main-WordPureeTitle,0.0016,3.16,"18,960"
Main-ShrugTake,0.0016,3.19,"3,008"
Main-CostumeTestMontage,0.0016,3.07,"39,411"
Main-TranslationStyleChoices,0.0016,3.12,"3,947"
Main-TheAllegedSteed,0.0016,3.15,"18,567"
Main-RememberedICouldFly,0.0016,3.09,"3,384"
Main-VisualNovelShot,0.0016,3.36,"2,254"
Main-DiscreetDrinkDisposal,0.0016,3.16,"12,958"
Main-Henohenomoheji,0.0016,3.25,"13,744"
Main-TrunkShot,0.0016,3.35,"1,784"
Main-LameRhymeDodge,0.0016,3.06,"6,665"
Main-TrojanGauntlet,0.0016,3.11,"10,927"
Main-SleepingDummy,0.0016,2.97,"28,028"
Main-PopularSayingBut,0.0016,3.19,"3,633"
Main-ElNinoIsSpanishForTheNino,0.0016,3.33,"6,997"
Main-YouTalkinToMe,0.0016,3.19,"28,923"
Main-GrowlingGut,0.0016,3.12,"7,630"
Main-SmarmyHost,0.0016,3.30,"5,254"
Narm-StarWars,0.0016,3.03,"9,868"
Main-BerserkBoardBarricade,0.0016,3.16,"4,342"
Main-GaveUpTooSoon,0.0016,3.25,"3,205"
Main-ParkingPayback,0.0016,3.42,"2,772"
Main-TripleNipple,0.0016,3.48,810
Main-BalconyEscape,0.0016,3.32,"7,289"
Main-SustainedMisunderstanding,0.0016,3.16,"4,313"
Main-RepeatAfterMe,0.0016,3.11,"6,919"
Main-TheOldCountry,0.0016,3.23,"4,860"
Main-ClipboardOfAuthority,0.0016,3.15,"7,992"
Main-WildcardExcuse,0.0016,3.11,"2,646"
Main-IProduct,0.0016,3.25,"2,698"
Main-BritishTeeth,0.0016,3.12,"19,979"
Main-ARareSentence,0.0016,3.06,"6,355"
Main-HolidayInCambodia,0.0016,3.13,"20,443"
Main-VoiceClipSong,0.0016,3.34,"3,113"
Main-PersonalDictionary,0.0016,3.15,"6,229"
Main-NotSoGreatEscape,0.0016,3.36,"2,008"
Main-MillsAndBoonProse,0.0016,3.27,"5,329"
Main-AndThatLittleGirlWasMe,0.0016,3.03,"27,608"
Main-NonDubbedGrunts,0.0016,3.17,"7,755"
Main-WhiteDudeBlackDude,0.0016,3.26,"12,315"
Main-MaintainTheLie,0.0016,3.09,"12,519"
Main-OneTwoPunchline,0.0016,3.46,"1,721"
Main-PornNames,0.0016,3.24,"9,814"
Main-LandmarkSale,0.0016,3.08,"15,505"
Main-Hustler,0.0016,3.27,"25,555"
Main-SecretPublicIdentity,0.0016,3.04,"9,904"
Main-RooflessRenovation,0.0016,3.12,"6,171"
Main-StandInPortrait,0.0016,3.11,"12,926"
Main-BorschtBelt,0.0015,3.47,"2,915"
Main-ParlorGames,0.0015,3.15,"31,650"
Main-TheWildcats,0.0015,3.19,"4,714"
Main-ArentYouForgettingSomeone,0.0015,3.21,"2,650"
Main-MustHaveNicotine,0.0015,3.18,"10,759"
Main-JustOneLittleMistake,0.0015,3.21,"4,406"
Main-TheTell,0.0015,3.28,"5,004"
Main-EvidenceScavengerHunt,0.0015,3.54,"3,870"
Main-ElevatorSchool,0.0015,3.09,"18,424"
Main-ThereAreNoRules,0.0015,3.20,"5,582"
Main-FlatJoy,0.0015,3.02,"6,850"
Main-GeniusSweetTooth,0.0015,3.07,"13,946"
Main-ExplosiveCigar,0.0015,3.14,"5,912"
Main-NoCanOpener,0.0015,3.29,"3,657"
Main-ImYourBiggestFan,0.0015,3.03,"48,136"
Main-TakeThisJobAndShoveIt,0.0015,3.10,"5,145"
Main-TwoMenOneDress,0.0015,3.20,"3,610"
Main-RumpRoast,0.0015,3.14,"7,847"
Main-Thanksgiving,0.0015,3.26,"11,987"
Main-HollywoodSpelling,0.0015,3.00,"19,123"
Main-KnuckleTattoos,0.0015,3.15,"3,913"
Main-WallGlower,0.0015,3.05,"4,506"
Main-MangledCatchPhrase,0.0015,3.15,"52,807"
Main-MundaneObjectAmazement,0.0015,3.21,"4,332"
Main-IMinoredInTropology,0.0015,3.16,"4,593"
Main-TemporalThemeNaming,0.0015,3.03,"14,812"
Main-Pluralses,0.0015,3.11,"6,105"
Main-IllTellYouWhenIveHadEnough,0.0015,3.36,"1,892"
Main-FunnyCharacterBoringActor,0.0015,3.10,"9,845"
Main-ThisAintRocketSurgery,0.0015,2.98,"14,383"
Main-UnaccustomedAsIAmToPublicSpeaking,0.0015,3.07,"13,623"
Main-CheatingWithTheMilkman,0.0015,3.16,"16,439"
Main-CompetitionCouponMadness,0.0015,3.33,"2,412"
Main-RockThemeNaming,0.0015,3.29,"2,280"
Main-LanguageOfLove,0.0015,3.08,"13,880"
Main-ThereWillBeToiletPaper,0.0015,3.15,"4,935"
Main-AntiHumor,0.0015,3.04,"13,957"
Main-MistakenConfession,0.0015,3.09,"5,904"
Main-TerrifiedOfGerms,0.0015,3.18,"12,308"
Main-ConvenientlyCoherentThoughts,0.0015,3.29,"2,922"
Main-MajoredInWesternHypocrisy,0.0015,3.21,"3,808"
Main-StarvingStudent,0.0015,3.15,"19,722"
Main-FoeCooties,0.0015,3.19,"4,033"
Main-MatchlightDangerRevelation,0.0015,3.08,"12,947"
Main-AbsoluteComparative,0.0015,4.03,"23,021"
Main-PlaygroundSong,0.0015,3.10,"9,810"
Main-ThinkOfTheCensors,0.0015,3.06,"5,170"
Main-AppealToAudacity,0.0015,3.13,"2,504"
Main-GrowsOnTrees,0.0015,3.11,"14,775"
Main-EndangeredSouffle,0.0015,3.15,"8,467"
Main-SquatsInAName,0.0015,3.19,"1,969"
Main-IncrediblyLameFun,0.0015,3.21,"3,846"
Main-IncessantChorus,0.0015,3.24,"7,740"
Main-DoomDoors,0.0015,3.22,"3,487"
Main-SevenIsNana,0.0015,3.26,"2,667"
Main-FoodSlap,0.0015,3.22,"5,600"
Main-INeverGotAnyLetters,0.0015,3.24,"7,432"
Main-DogWalksYou,0.0015,3.03,"21,295"
Main-VeryFalseAdvertising,0.0015,3.08,"20,657"
Main-RemonstratingWithAGun,0.0015,3.10,"15,579"
Main-FirstContactMath,0.0015,3.29,"2,403"
Main-JustTestingYou,0.0015,3.45,226
Main-PlanBFromOuterSpace,0.0015,3.23,"2,820"
Main-LifeOfTheParty,0.0015,3.26,"5,275"
Main-LikeIsLikeAComma,0.0015,3.02,"9,664"
Main-TheTropeKid,0.0015,3.22,"7,012"
Main-MulliganTheHeadsman,0.0015,3.31,"4,056"
Main-PunchSpinGape,0.0015,3.20,"3,102"
Main-PushedInFrontOfTheAudience,0.0015,3.15,"4,714"
Main-EmotionallyTongueTied,0.0015,3.04,"14,402"
Main-DogFoodDiet,0.0015,3.11,"9,254"
Main-TheAllAmericanBoy,0.0015,3.33,"3,452"
Main-SatchelSwitcheroo,0.0015,3.26,"2,487"
Main-HatesBaths,0.0015,3.05,"18,485"
Main-CurtainClothing,0.0015,3.08,"16,299"
Main-YouBetterSitDown,0.0015,3.30,"3,102"
Main-OnSecondThought,0.0015,3.19,"2,080"
Main-RockyRollCall,0.0015,3.22,"1,144"
Main-SorryOciffer,0.0015,3.35,878
Main-BrainDrain,0.0015,3.21,"3,731"
Main-PoundsAreAnimalPrisons,0.0015,3.12,"14,269"
Main-DearJohn,0.0015,3.27,"4,548"
Main-Crawl,0.0015,3.34,"7,730"
Main-SimplemindedWisdom,0.0015,3.24,"2,455"
Main-OverlyPrepreparedGag,0.0015,3.08,"4,733"
Main-DrunkenMontage,0.0015,3.17,"25,249"
Main-MetaphorIsMyMiddleName,0.0015,3.09,"3,521"
Main-NewsMonopoly,0.0014,3.08,"15,810"
Main-ComfortFood,0.0014,3.07,"200,581"
Main-DefensiveWhat,0.0014,3.04,"2,627"
Main-PerpWalk,0.0014,3.32,"6,896"
Main-SurgeonsCanDoAutopsiesIfTheyWant,0.0014,3.34,"1,211"
Main-WalkInChimeIn,0.0014,3.26,795
Memes-OtherInternet,0.0014,2.83,"33,114"
Main-HairTriggerAvalanche,0.0014,3.15,"3,851"
Main-DisembodiedEyebrows,0.0014,3.09,"13,473"
Main-WakingNonSequitur,0.0014,3.10,"3,791"
Main-InfractionDistraction,0.0014,3.27,"3,965"
Main-JuryDuty,0.0014,3.08,"17,700"
Main-Adminisphere,0.0014,3.41,"27,797"
Main-OffTheChart,0.0014,3.17,"14,293"
Main-InheritedIlliteracyTitle,0.0014,3.16,"10,757"
Main-NativeAmericanCasino,0.0014,3.40,568
Main-ComebackTomorrow,0.0014,3.23,"6,236"
Main-CannedOrdersOverLoudspeaker,0.0014,3.09,"9,775"
Main-BulletDancing,0.0014,3.08,"15,801"
Main-WerewolfThemeNaming,0.0014,3.37,682
Main-Mooning,0.0014,3.01,"24,103"
Main-ImMrFuturePopCultureReference,0.0014,2.99,"9,242"
Main-BaitAndSwitchComment,0.0014,3.15,"11,122"
Main-AsianRudeness,0.0014,3.27,"12,030"
Main-AdultsDressedAsChildren,0.0014,3.11,"8,007"
Main-AppropriateConversationInterruption,0.0014,3.25,"5,996"
Main-TheTelevisionTalksBack,0.0014,3.04,"14,708"
Main-CountingSheep,0.0014,3.03,"17,645"
Main-TriviallyObvious,0.0014,3.14,"11,903"
Main-RogueElephant,0.0014,3.20,"1,800"
Main-OrgasmicallyDelicious,0.0014,3.11,"4,681"
Main-TrickDialogue,0.0014,2.96,"12,359"
Main-EverythingsSpoonierWithSpoons,0.0014,3.14,"3,115"
Main-MeritBadgesForEverything,0.0014,3.13,"6,514"
Main-CannotConveySarcasm,0.0014,3.33,"2,593"
Main-AllOfThem,0.0014,3.23,"8,347"
Main-MoneyToThrowAway,0.0014,3.22,"13,560"
Main-ShyBladder,0.0014,3.16,"2,633"
Main-SmugSmiler,0.0014,3.12,"6,190"
Main-HammyHerald,0.0014,3.25,891
Main-NauticalKnockout,0.0014,3.21,"7,298"
Main-PhoneTraceRace,0.0014,3.16,"28,431"
Main-PressGanged,0.0014,3.19,"4,240"
Main-PetHeir,0.0014,3.17,"7,770"
Main-Sleepyhead,0.0014,3.11,"8,260"
Main-RapidFireNo,0.0014,3.08,"3,803"
Main-CatchThatPigeon,0.0014,3.44,928
Main-ThatWasntARequest,0.0014,3.21,"1,937"
Main-ArmedBlag,0.0014,3.22,"41,360"
Memes-Politics,0.0014,3.00,"5,693"
Main-OhTheHumanity,0.0014,3.09,"9,539"
Main-VampiresOwnNightClubs,0.0014,3.23,"3,477"
Main-MimicryOfSoundEffects,0.0014,3.23,"6,250"
Main-ChainLetter,0.0014,3.30,"5,011"
Main-MotherFBomb,0.0014,3.13,"3,791"
Main-TheTeetotaler,0.0014,3.14,"7,424"
Main-MobileKiosk,0.0014,3.15,"9,276"
Main-IdiotCrows,0.0014,3.21,"54,392"
Main-ImpossibleTaskInstantlyAccomplished,0.0014,3.10,"6,415"
Main-InflationNegation,0.0014,3.26,"3,557"
Main-AbsurdAltitude,0.0013,3.16,"3,040"
Main-Antidisestablishmentarianism,0.0013,3.08,"5,862"
Main-ThisBillboardNeedsSomeSalt,0.0013,3.16,"8,783"
Main-UnspokenPlan,0.0013,3.26,507
Main-TellMeAgain,0.0013,3.22,"26,834"
Main-CallingMeALogarithm,0.0013,3.10,"12,044"
Main-ILikeMyXLikeILikeMyY,0.0013,3.10,"4,101"
Main-NationsOfTheWorldMontage,0.0013,3.24,"3,754"
Main-SorkinRelationshipMoment,0.0013,3.59,"1,297"
Main-CounterZany,0.0013,3.11,"12,321"
Main-WhileYouWereInDiapers,0.0013,3.15,"3,716"
Main-AmnesiacLiar,0.0013,3.14,"10,508"
Main-ISophagus,0.0013,3.16,"5,671"
Main-SerendipitousSymphony,0.0013,3.15,"12,033"
Main-ReachingBetweenTheLines,0.0013,3.07,"19,694"
Main-ItsRainingSalesmen,0.0013,3.33,152
Main-PetRat,0.0013,3.29,"2,105"
Main-ElvishPresley,0.0013,3.20,"13,869"
Main-RelationshipSalvagingDisaster,0.0013,3.19,"5,519"
Main-NonGameplayElimination,0.0013,3.23,"6,523"
Main-VehicleVanish,0.0013,3.14,"15,501"
Main-ForeignLookingFont,0.0013,3.00,"7,083"
Main-TheZotz,0.0013,3.29,"10,111"
Main-GenericGraffiti,0.0013,3.04,"13,323"
Main-ToMakeALongStoryShort,0.0013,3.26,"21,263"
Main-YouAreTheNewTrend,0.0013,3.25,"1,070"
Main-ExpressiveAccessory,0.0013,3.03,"7,694"
Main-AteTheSpoon,0.0013,3.09,"8,119"
CloudCuckoolander-VideoGames,0.0013,2.96,"6,456"
Main-JewishComplaining,0.0013,3.26,"8,018"
Main-GiantFood,0.0013,3.26,"2,778"
Main-DrivingTestSmashers,0.0013,3.23,"1,333"
Main-NotInFrontOfTheParrot,0.0013,3.11,"5,425"
Main-UnreadableDisclaimer,0.0013,3.47,"8,663"
Main-JustTheIntroductionToTheOpposites,0.0013,3.11,"11,476"
Main-HitYouSoHardYourXWillFeelIt,0.0013,3.21,"3,117"
Main-HisAndHers,0.0013,3.20,"9,541"
Main-AmericanGothicCouple,0.0013,3.06,"15,630"
Main-YouCanSayThatAgain,0.0013,3.31,"2,649"
Main-GardenHoseSquirtSurprise,0.0013,3.15,"8,650"
Main-FantasticallyIndifferent,0.0013,3.29,"1,633"
Main-FingerprintingAir,0.0013,3.22,"4,041"
Main-NounVerber,0.0013,3.00,"26,967"
Main-BroughtHomeTheWrongKid,0.0013,3.30,755
Main-SingleIssueLandlord,0.0013,3.30,"10,648"
Main-ClintSquint,0.0013,3.33,644
Main-ScapegoatAd,0.0013,3.27,"3,903"
Main-SelfAbuse,0.0013,3.20,"3,532"
Main-Slogans,0.0013,3.53,"1,971"
Main-HyperventilationBag,0.0013,3.28,"1,227"
Main-OneSceneTwoMonologues,0.0013,3.16,"3,624"
Main-BangingPotsAndPans,0.0013,3.41,"1,470"
Main-PlaysGreatEthnics,0.0013,3.20,"3,309"
Main-Sleepwalking,0.0013,3.14,"19,689"
Main-MostCommonCardGame,0.0013,3.12,"3,087"
Main-WorkingClassPeopleAreMorons,0.0013,3.08,"17,183"
Main-UmbrellaDrink,0.0013,3.22,"3,641"
Main-EarnYourTitle,0.0013,3.12,"2,474"
Main-TheOneThingIDontHateAboutYou,0.0013,3.19,"3,541"
CloudCuckoolander-Comics,0.0013,3.12,"8,136"
CloudCuckoolander-Film,0.0013,3.13,"19,146"
CloudCuckoolander-Others,0.0013,3.02,"58,447"
CloudCuckoolander-WebOriginal,0.0013,3.11,"6,912"
CloudCuckoolander-WesternAnimation,0.0013,2.99,"56,298"
CloudCuckoolander-WebComics,0.0013,3.02,"46,556"
Main-SuperIdentikit,0.0013,3.04,"9,708"
Main-AccidentalKidnapping,0.0013,3.08,"9,716"
Main-CueCard,0.0013,3.26,"3,171"
Main-DeadTVRemoteGag,0.0013,3.16,"2,390"
Main-FutileHandReach,0.0013,3.20,"4,182"
Main-DressesTheSame,0.0013,3.07,"12,635"
Main-DramaticDeadpan,0.0013,2.93,"18,228"
Main-AngerMontage,0.0013,3.23,"3,301"
Main-VehicularThemeNaming,0.0012,3.18,"6,413"
Main-Ondo,0.0012,3.50,530
Main-FancyDinner,0.0012,3.37,"1,518"
Main-RussianHumour,0.0012,3.10,"10,648"
Main-MametSpeak,0.0012,3.36,"8,772"
Main-BarSinister,0.0012,3.46,718
Memes-RealLife,0.0012,3.15,"12,917"
Main-RealNameAsAnAlias,0.0012,3.05,"7,874"
Main-NeverNeedsSharpening,0.0012,3.37,"32,781"
Main-OutsideJoke,0.0012,3.44,"164,661"
Main-RightWayWrongWayPair,0.0012,3.14,"8,478"
Main-TheHermit,0.0012,3.19,"14,410"
Main-LeastCommonPizzaTopping,0.0012,3.11,"3,130"
Main-SpeedSex,0.0012,3.20,"2,507"
Main-RatsInABox,0.0012,3.30,"1,301"
Main-SorryBillyButYouJustDontHaveLegs,0.0012,3.06,"29,267"
Main-WhatAreYouInFor,0.0012,3.08,"29,783"
Main-HavingAHeart,0.0012,3.06,"6,026"
Main-ReactiveContinuousScream,0.0012,3.28,"1,361"
Main-ConcussionsGetYouHigh,0.0012,3.30,"4,059"
Main-WhiteCollarWorker,0.0012,3.30,"11,226"
Main-RogueJuror,0.0012,3.06,"13,504"
Main-NeverWorkWithChildrenOrAnimals,0.0012,3.21,"5,301"
Main-HollywoodTourettes,0.0012,2.98,"13,674"
Main-EyeGlasses,0.0012,3.30,"1,809"
Main-OptionalTrafficLaws,0.0012,3.19,"3,960"
Main-ShortDistancePhoneCall,0.0012,3.12,"7,541"
Main-RiseOfZitboy,0.0012,3.09,"3,442"
Main-MonaLisaSmile,0.0012,3.18,"7,627"
Main-NotInKansasAnymore,0.0012,3.25,"1,059"
Main-ViolinScam,0.0012,3.21,"27,772"
Main-RightOnQueue,0.0012,3.10,"6,248"
Main-TranslatorBuddy,0.0012,3.18,"3,384"
Main-InkblotTest,0.0012,2.92,"22,749"
Memes-Fanfic,0.0012,3.05,"40,480"
Memes-Theater,0.0012,3.21,"1,942"
Main-FictionalColour,0.0012,3.23,"7,763"
Main-PercussiveTherapy,0.0012,3.21,"2,336"
Main-FunWithPalindromes,0.0012,3.34,"52,490"
Main-AfterSchoolCleaningDuty,0.0012,3.24,"3,114"
Main-DidTheEarthMoveForYouToo,0.0012,3.15,"3,119"
Main-FollowYourNose,0.0012,3.17,"6,102"
Main-SpokesSue,0.0012,3.31,"7,395"
Main-MelodramaticPause,0.0012,3.38,"1,320"
Main-ElevatorFailure,0.0012,3.17,"8,712"
Main-ThrewMyBikeOnTheRoof,0.0012,3.20,"2,454"
Main-DrippingDisturbance,0.0012,3.15,"1,993"
Main-RearWindowInvestigation,0.0012,3.23,"9,861"
Main-SmallTownRivalry,0.0012,3.14,"9,402"
Main-DrumRollPlease,0.0012,3.33,"2,910"
Main-DeceptivelySimpleDemonstration,0.0012,3.58,"19,826"
Main-SmartPeopleSpeakTheQueensEnglish,0.0012,3.16,"1,675"
Main-SignatureScene,0.0012,2.85,"34,804"
Main-JackpotKnockout,0.0012,3.35,391
Main-ThrowThePin,0.0012,3.12,"10,333"
Main-EternalEquinox,0.0012,3.35,254
Main-PekingDuckChristmas,0.0012,3.21,"10,128"
Main-Barsetshire,0.0012,3.42,"1,749"
Main-TheTramp,0.0012,3.27,"12,102"
Main-MailOrderBride,0.0012,3.13,"10,809"
Main-PlanningWithProps,0.0012,3.05,"15,221"
Main-MakeTheDogTestify,0.0012,3.19,"10,745"
Main-MockCousteau,0.0012,3.23,"3,487"
Main-IslandHelpMessage,0.0012,3.09,"4,124"
Main-IAmOneOfThoseToo,0.0012,3.06,"12,727"
Main-FistOfEnthusiasm,0.0012,3.51,"16,045"
Main-TheBard,0.0012,3.29,"2,759"
Main-PeelingPotatoes,0.0012,3.22,"4,753"
Main-SilentAntagonist,0.0012,3.09,"3,281"
Main-ManufacturingVictims,0.0011,3.27,"5,765"
Main-DodgyToupee,0.0011,3.06,"11,122"
Main-YouCanAlwaysTellALiar,0.0011,3.14,"6,623"
Main-AudienceMurmurs,0.0011,3.07,"16,828"
Main-TheKidsAreAmerican,0.0011,3.19,974
Main-OwMyBodyPart,0.0011,2.94,"12,404"
Main-BackSeatsAreJustForShow,0.0011,3.44,676
Main-ICantTakeItAnymore,0.0011,3.04,"3,230"
Main-OutsideInsideSlur,0.0011,3.24,"2,480"
Main-UnguidedLabTour,0.0011,3.43,"2,466"
Main-PromotionalConsideration,0.0011,3.52,"2,853"
Main-FlippantForgiveness,0.0011,3.24,"4,704"
Main-IronicInversion,0.0011,3.21,"2,161"
Main-GoToYourRoom,0.0011,3.19,"3,740"
Main-IveFallenAndICantGetUp,0.0011,3.11,"8,355"
Main-InstantWakingSkills,0.0011,3.13,"8,662"
LargeHam-LiveActionTV,0.0011,2.87,"20,185"
LargeHam-VideoGames,0.0011,2.82,"13,604"
Main-SecretHandshake,0.0011,3.14,"7,880"
Main-XYY,0.0011,3.45,791
Main-EverybodyKnowsThat,0.0011,2.93,"23,723"
Main-AsciiArt,0.0011,3.24,"2,721"
Main-ConsolationWorldRecord,0.0011,3.26,"7,078"
Main-ArtImitatesArt,0.0011,3.20,"59,980"
Main-IncriminatingIndifference,0.0011,3.12,"5,106"
Main-MovieSuperheroesWearBlack,0.0011,3.16,"3,982"
Main-FictionalHoliday,0.0011,2.97,"15,851"
Main-AllAsiansWearConicalStrawHats,0.0011,3.28,"2,995"
Main-ChainLinkFence,0.0011,3.28,718
Main-MurphysBed,0.0011,3.01,"20,133"
Main-ADogAteMyHomework,0.0011,3.00,"9,485"
Main-CampUnsafeIsntSafeAnymore,0.0011,3.40,"3,707"
Main-PracticalVoiceOver,0.0011,3.34,"2,245"
Main-EliminationCatchphrase,0.0011,3.39,"6,439"
Main-TVTelephoneEtiquette,0.0011,3.17,"2,074"
Main-ObliviousJanitorCut,0.0011,3.15,"2,685"
Main-SuchAPhony,0.0011,3.12,"9,396"
Main-PullTheIV,0.0011,3.25,"1,487"
Main-SuddenlySober,0.0011,3.15,"16,975"
Main-ReflexiveResponse,0.0011,3.15,"3,298"
Main-HumanSnowball,0.0011,3.22,"2,909"
