Label,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
Main-CreepyCircusMusic,0.0022,3.02,"31,695"
Main-BleakLevel,0.0022,3.19,"2,912"
Main-PowerParasite,0.0022,3.17,"12,677"
Main-CreepySexy,0.0022,2.81,"28,557"
Main-EliteZombie,0.0022,3.11,"9,509"
Main-AccessoryWearingCartoonAnimal,0.0022,2.92,"58,952"
Main-PortraitPaintingPeephole,0.0022,3.04,"19,992"
Main-FormulaicMagic,0.0022,3.07,"8,959"
Main-JawsFirstPersonPerspective,0.0022,3.26,"6,615"
Main-FurriesAreEasierToDraw,0.0021,3.03,"99,932"
Main-RogueDrone,0.0021,3.17,"53,370"
Main-HonorableElephant,0.0021,3.28,"4,387"
Main-SmallSecludedWorld,0.0021,3.14,"22,808"
Main-AttackOfTheTownFestival,0.0021,3.15,"11,306"
Main-HumansAreAverage,0.0021,3.07,"12,941"
Main-SirensAreMermaids,0.0021,3.27,"3,735"
Main-CurseOfBabel,0.0021,3.14,"4,970"
Main-WeHaveBecomeComplacent,0.0021,3.20,"1,694"
Main-AnimalTesting,0.0021,2.97,"25,667"
Main-BabyFactory,0.0021,3.16,"12,697"
Main-AlienAnimals,0.0021,3.13,"8,819"
Main-WithinParameters,0.0021,3.29,"1,566"
Main-AlternateSelf,0.0021,3.07,"21,313"
Main-WiseTree,0.0021,3.05,"19,149"
Main-EvilSmellsBad,0.0021,3.29,"6,363"
Main-Kimodameshi,0.0021,3.25,"4,512"
Main-HowToInvadeAnAlienPlanet,0.0021,3.01,"21,709"
Main-SterilityPlague,0.0021,3.19,"3,243"
Main-DistinguishingMark,0.0021,3.21,"7,804"
Main-NoControlGroup,0.0021,3.23,"1,930"
Main-ManBitesMan,0.0021,3.17,"9,858"
Main-PhlebotinumOverdose,0.0021,3.03,"5,062"
Main-FollowTheChaos,0.0021,3.07,"3,881"
Main-DinkyDrivers,0.0021,3.13,"7,123"
Main-EmptyPilesOfClothing,0.0021,3.13,"9,835"
Main-CreepyHousekeeper,0.0021,3.26,"9,284"
Main-DontLookBack,0.0021,3.25,"21,360"
Main-AmnesiacHero,0.0021,3.20,"5,155"
Main-HarpingOnAboutHarpies,0.0021,2.97,"19,466"
Main-ManySpiritsInsideOfOne,0.0021,2.97,"13,976"
Main-DeepSleep,0.0020,3.44,"2,944"
Main-AbusingTheKardashevScaleForFunAndProfit,0.0020,3.00,"15,802"
Main-FossilRevival,0.0020,3.12,"6,712"
Main-LightningReveal,0.0020,3.15,"14,423"
Main-TheDarkTimes,0.0020,2.97,"10,719"
Main-NonhumanHumanoidHybrid,0.0020,3.16,"3,771"
Main-TimeIsDangerous,0.0020,3.10,"9,226"
Main-FantasticRecruitmentDrive,0.0020,3.34,"16,677"
Main-TheSparkOfGenius,0.0020,3.16,"4,922"
Main-LandfillBeyondTheStars,0.0020,3.11,"6,703"
Main-CartoonCheese,0.0020,3.19,"10,481"
Main-MirrorChemistry,0.0020,3.26,"4,436"
Main-GoodWitchVersusBadWitch,0.0020,3.13,"6,802"
Main-ConjoinedEyes,0.0020,3.17,"4,524"
Main-CatStereotype,0.0020,3.12,"11,648"
Main-TemporaryBulkChange,0.0020,3.16,"11,567"
Main-DominoRevelation,0.0020,3.23,"6,985"
Main-ImpendingDoomPOV,0.0020,3.11,"18,928"
Main-EggshellClothing,0.0020,3.26,"6,161"
Main-MagicalUnderpinningsOfReality,0.0020,3.15,"3,688"
Main-EvilIsBurningHot,0.0020,3.07,"5,333"
Main-ExposedAnimalBellybutton,0.0020,3.23,"9,825"
Main-MultipurposeTongue,0.0020,3.33,"5,691"
Main-InWorkingOrder,0.0020,3.13,"4,413"
Main-CartoonyEyes,0.0020,3.08,"41,372"
Main-WhichMe,0.0020,2.97,"26,558"
Main-FoodChains,0.0020,3.08,"17,969"
Main-BeastOfBattle,0.0020,3.09,"6,896"
Main-TarotTroubles,0.0020,3.09,"23,158"
Main-EarthThatUsedToBeBetter,0.0020,3.21,"4,067"
Main-MelancholyMoon,0.0020,3.22,"5,541"
Main-Microts,0.0020,3.02,"6,455"
Main-MagicHat,0.0020,3.19,"12,313"
Main-UterineReplicator,0.0019,3.22,"3,165"
Main-YouImaginedIt,0.0019,3.29,"2,035"
Main-PleaseKeepYourHatOn,0.0019,2.96,"16,517"
Main-UltimateLifeForm,0.0019,3.07,"4,010"
Main-ElectronicSpeechImpediment,0.0019,3.12,"6,802"
Main-MemoryWipingCrew,0.0019,3.08,"7,345"
Main-CameraSpoofing,0.0019,2.97,"15,536"
Main-PlotTechnology,0.0019,3.11,"3,106"
Main-NakedOnRevival,0.0019,3.19,"3,070"
Main-SuddenAnatomy,0.0019,3.19,"6,944"
Main-SignatureSoundEffect,0.0019,3.03,"10,862"
Main-PeopleFarms,0.0019,3.06,"19,989"
Main-VeinOVision,0.0019,3.20,"3,892"
Main-LunaticLoophole,0.0019,3.14,"6,156"
Main-DowsingDevice,0.0019,3.10,"5,098"
Main-CelestialDeadline,0.0019,3.21,"4,470"
Main-BewareOfViciousDog,0.0019,3.21,"2,731"
Main-StationaryWings,0.0019,3.19,"2,958"
Main-BreakingInOldHabits,0.0019,3.29,"31,607"
Main-HeartLight,0.0019,3.27,"2,639"
Main-ActuallyNotAVampire,0.0019,3.17,"5,639"
Main-InvoluntaryShapeshifter,0.0019,3.03,"10,195"
Main-ChalkOutline,0.0019,3.06,"6,009"
Main-HeliCritter,0.0019,3.11,"10,332"
Main-UncannyVillage,0.0019,3.13,"6,261"
Main-AscendedToCarnivorism,0.0019,3.03,"38,383"
Main-LittleMissAlmighty,0.0019,3.06,"9,138"
Main-OnlyYouCanRepopulateMyRace,0.0019,2.95,"23,403"
Main-StrangerInAStrangeSchool,0.0019,3.05,"18,687"
Main-MalfunctionMalady,0.0019,3.12,"9,143"
Main-GodForADay,0.0019,3.45,590
Main-ExoticEyeDesigns,0.0019,3.33,"13,715"
Main-LongestPregnancyEver,0.0019,3.10,"8,149"
Main-FromMyOwnPersonalGarden,0.0019,3.05,"6,972"
Main-MageTower,0.0019,3.16,"7,290"
Main-LostInTheMaize,0.0019,3.08,"15,810"
Main-EverythingsWorseWithWolves,0.0019,3.28,"96,557"
Main-CATTrap,0.0019,3.46,"25,473"
Main-PrimalStance,0.0019,3.07,"5,460"
Main-UnscaledMerfolk,0.0019,3.19,"30,739"
Main-Panspermia,0.0019,3.14,"7,389"
Main-TheManInTheMoon,0.0019,3.06,"17,817"
Main-ScienceDestroysMagic,0.0019,3.06,"12,394"
Main-PhosphorEssence,0.0019,3.05,"7,770"
Main-WaveOfBabies,0.0019,3.14,"29,029"
Main-HereThereBeDragons,0.0019,3.22,"5,772"
Main-MutagenicGoo,0.0019,3.13,"5,642"
Main-DiscoTech,0.0019,3.29,"2,840"
Main-AnimalGenderBender,0.0018,2.97,"30,740"
Main-TakeMeToYourLeader,0.0018,3.20,"4,724"
Main-FullyEmbracedFiend,0.0018,3.25,"2,633"
Main-StoryBreadcrumbs,0.0018,3.11,"4,716"
Main-DetachableLowerHalf,0.0018,3.27,"29,511"
Main-ObfuscatedInterface,0.0018,3.22,"2,079"
Main-FluorescentFootprints,0.0018,3.33,"1,588"
Main-WeirdSun,0.0018,3.11,"7,580"
Main-TowerOfBabel,0.0018,3.32,"8,651"
Main-WipeThatSmileOffYourFace,0.0018,3.04,"9,321"
Main-ForgotHeWasARobot,0.0018,3.23,"1,437"
Main-NostalgiaHeaven,0.0018,3.16,"11,061"
Main-ParrotPetPosition,0.0018,3.17,"4,523"
Main-HeroesLoveDogs,0.0018,3.01,"19,756"
Main-Tanuki,0.0018,3.22,"4,049"
Main-TheJinx,0.0018,3.14,"16,093"
Main-PredatorsAreMean,0.0018,3.27,"5,231"
Main-AstralCheckerboardDecor,0.0018,3.06,"76,668"
Main-ISeeThemToo,0.0018,3.11,"21,039"
Main-ElementalNation,0.0018,3.35,"4,703"
Main-FlowerFromTheMountaintop,0.0018,3.05,"9,049"
Main-TheRightOfASuperiorSpecies,0.0018,3.22,"7,951"
Main-TongueTrauma,0.0018,3.08,"33,638"
Main-NoCureForEvil,0.0018,2.92,"17,341"
Main-StayWithTheAliens,0.0018,3.21,"4,146"
Main-ConvenientlyClosePlanet,0.0018,3.19,"3,560"
Main-OneBadMother,0.0018,2.95,"12,625"
Main-NoBigDeal,0.0018,3.05,"7,501"
Main-PickyPeopleEater,0.0018,3.12,"6,650"
Main-HauntedHeroine,0.0018,3.16,"24,598"
Main-HarassingPhoneCall,0.0018,3.00,"24,861"
Main-CartoonyTail,0.0017,3.25,"4,653"
Main-PhonyPhonyPsychic,0.0017,3.41,908
Main-SpiceOfLife,0.0017,3.16,"2,513"
Main-EmpathicShapeshifter,0.0017,3.15,"42,714"
Main-Bambification,0.0017,2.88,"15,747"
Main-KensingtonGore,0.0017,3.43,"2,298"
Main-BlindBlackGuy,0.0017,3.22,"7,445"
Main-ThatThingIsNotMyChild,0.0017,3.06,"7,605"
Main-PetMonstrosity,0.0017,3.06,"12,800"
Main-TheMissingFaction,0.0017,3.14,"2,924"
Main-MyInstinctsAreShowing,0.0017,3.34,"1,694"
Main-WillingChanneler,0.0017,3.14,"16,527"
Main-DeafComposer,0.0017,3.17,"8,548"
Main-RadioSilence,0.0017,3.35,"3,549"
Main-TestedOnHumans,0.0017,3.01,"11,065"
Main-Veganopia,0.0017,3.04,"14,114"
Main-SeeThruSpecs,0.0017,3.09,"40,269"
Main-HologramProjectionImperfection,0.0017,3.11,"3,417"
Main-FrightDeathtrap,0.0017,3.12,"21,086"
Main-EverythingTalks,0.0017,3.23,"8,247"
Main-WhiteStallion,0.0017,3.12,"4,814"
Main-AmnesiacGod,0.0017,3.12,"4,435"
Main-UnstableGeneticCode,0.0017,3.10,"13,233"
Main-DawnOfAnEra,0.0017,3.25,"3,123"
Main-CameFromTheSky,0.0017,3.16,"7,051"
Main-VanishingVillage,0.0017,3.21,"2,663"
Main-PleasurePlanet,0.0017,2.96,"70,835"
Main-InnOfNoReturn,0.0017,3.00,"21,994"
Main-TheyWalkAmongUs,0.0017,3.07,"5,362"
Main-SympatheticMagic,0.0017,3.12,"20,478"
Main-HenchmenRace,0.0017,3.13,"3,514"
Main-EyesNeverLie,0.0017,3.03,"11,601"
Main-WinToExit,0.0017,2.95,"23,108"
Main-TransformationConventions,0.0017,3.14,"7,006"
Main-VoidBetweenTheWorlds,0.0017,3.04,"18,468"
Main-NoWarpingZone,0.0017,3.08,"11,407"
Main-DreamStealer,0.0017,3.04,"6,971"
Main-MissingTime,0.0017,3.25,"2,603"
Main-MiddleOfNowhereStreet,0.0017,3.21,"2,013"
Main-TheBlackHeart,0.0017,3.09,"2,029"
Main-MissingFloor,0.0017,3.11,"13,407"
Main-MagneticMedium,0.0017,3.12,"15,349"
Main-PhysicalHell,0.0017,3.15,"10,790"
Main-GottaGetYourHeadTogether,0.0017,3.01,"7,731"
Main-CometOfDoom,0.0017,3.17,"5,990"
Main-DeathAmnesia,0.0017,3.15,"4,455"
Main-LandOfFaerie,0.0017,3.16,"3,190"
Main-TheDogIsAnAlien,0.0016,3.24,"2,474"
Main-FurryReminder,0.0016,3.19,"10,846"
Main-TaxidermyTerror,0.0016,3.32,"5,149"
Main-PantslessMalesFullyDressedFemales,0.0016,3.09,"13,706"
Main-HumanlikeFootAnatomy,0.0016,3.24,"8,756"
Main-ConditionalPowers,0.0016,3.05,"7,690"
Main-AmbiguousCloneEnding,0.0016,3.05,"15,199"
Main-TheDeadHaveEyes,0.0016,3.16,"6,626"
Main-MagicalCamera,0.0016,3.17,"4,201"
Main-TokenHeroicOrc,0.0016,3.09,"4,544"
Main-GameplayGuidedAmnesia,0.0016,3.14,"3,286"
Main-SummoningArtifact,0.0016,3.11,"17,069"
Main-InterrogatingTheDead,0.0016,3.11,"10,624"
Main-MightyRoar,0.0016,2.98,"14,837"
Main-SubvertedSuspicionAesop,0.0016,3.08,"5,300"
Main-TheWonderland,0.0016,3.26,"4,181"
Main-MagicalParticleAccelerator,0.0016,3.02,"12,213"
Main-NoZombieCannibals,0.0016,3.28,"21,519"
Main-TheOlderImmortal,0.0016,3.09,"3,212"
Main-AMythologyIsTrue,0.0016,3.21,"4,606"
Main-ThisIsntHeaven,0.0016,3.21,"3,375"
Main-JustWokeUpThatWay,0.0016,3.29,"10,146"
Main-HauntedHouseHistorian,0.0016,3.19,"15,753"
Main-CasualInterplanetaryTravel,0.0016,3.24,"8,928"
Main-AKindOfOne,0.0016,3.06,"10,323"
Main-ClifftopCaterwauling,0.0016,3.12,"13,493"
Main-MonsterFromBeyondTheVeil,0.0016,2.97,"9,504"
Main-JuliusBeethovenDaVinci,0.0016,3.07,"6,785"
Main-AbandonedPlayground,0.0016,3.13,"23,520"
Main-TitleOfTheDead,0.0016,3.10,"53,791"
Main-InvisibleToAdults,0.0016,2.97,"61,701"
Main-SupernaturalSensitivity,0.0016,3.20,"3,781"
Main-BenchBreaker,0.0016,3.38,"1,185"
Main-CyborgHelmsman,0.0016,3.43,"1,450"
Main-SmallTaxonomyPools,0.0016,3.13,"9,164"
Main-EverythingsPrettierWithButterflies,0.0016,3.12,"34,774"
Main-ChronicPetKiller,0.0016,3.07,"3,168"
Main-RegretEatingMe,0.0016,3.12,"4,545"
Main-TheSoulsaver,0.0016,3.21,"14,247"
Main-FirstChurchOfMecha,0.0016,3.07,"8,440"
Main-PrehensileTail,0.0016,2.96,"13,455"
Main-SpawnBroodling,0.0016,3.25,"3,519"
Main-FantasyContraception,0.0016,3.07,"8,555"
Main-LongPants,0.0016,3.14,"9,620"
Main-SpySchool,0.0015,3.12,"12,993"
Main-NeverWasThisUniverse,0.0015,2.94,"14,409"
Main-StaringContest,0.0015,3.33,"2,245"
Main-PerpetualMotionMachine,0.0015,3.17,"22,249"
Main-LawOfConservationOfNormality,0.0015,3.07,"9,823"
Main-TerrainSculpting,0.0015,3.11,"11,794"
Main-WindowsOfTheSoul,0.0015,3.25,"7,143"
Main-AdmiringTheAbomination,0.0015,3.09,"13,805"
Main-RamenSlurp,0.0015,3.21,"6,562"
Main-BigShadowLittleCreature,0.0015,3.11,"7,438"
Main-InterplanetaryVoyage,0.0015,3.29,"7,477"
Main-HumanNotepad,0.0015,3.15,"8,137"
Main-SentientVehicle,0.0015,2.98,"54,781"
Main-PaintingTheFrostOnWindows,0.0015,3.04,"18,954"
Main-CallAHumanAMeatbag,0.0015,3.11,"3,421"
Main-TransferableMemory,0.0015,3.14,"3,474"
Main-TheNeedless,0.0015,3.07,"7,211"
Main-BrainyBaby,0.0015,3.18,"6,348"
Main-AngelFaceDemonFace,0.0015,3.04,"20,200"
Main-FacialRecognitionSoftware,0.0015,3.28,"2,630"
Main-DancingPants,0.0015,3.07,"11,632"
Main-FurIsClothing,0.0015,3.17,"7,285"
Main-PhlebotinumHandlingEquipment,0.0015,3.14,"4,760"
Main-AuthorPhobia,0.0015,3.32,933
Main-SinglePhlebotinumLimit,0.0015,3.10,"3,342"
Main-Iyashikei,0.0015,3.27,"24,662"
Main-InstantOracleJustAddWater,0.0015,3.23,"3,040"
Main-SecondarySexualCharacteristics,0.0015,3.42,"53,179"
Main-SkeleBot9000,0.0015,3.19,"2,422"
Main-ElectronicTelepathy,0.0015,3.27,620
Main-BillyNeedsAnOrgan,0.0015,3.26,"6,503"
Main-MaleToFemaleUniversalAdaptor,0.0015,3.10,"11,459"
Main-HorrorStruck,0.0015,3.18,"10,855"
Main-AbusiveAlienParents,0.0015,3.03,"6,703"
Main-AnAstralProjectionNotAGhost,0.0015,3.24,"21,610"
Main-VirtualTrainingSimulation,0.0015,2.98,"14,811"
Main-MurderWater,0.0015,3.06,"11,064"
Main-OnePersonOnePower,0.0014,3.19,"3,796"
Main-WhatHaveWeEar,0.0014,3.07,"11,776"
Main-AuthorPowers,0.0014,3.10,"9,793"
Main-RulesConversions,0.0014,3.46,"38,941"
Main-ArbitrarilyLargeBankAccount,0.0014,3.12,"5,588"
Main-VertebrateWithExtraLimbs,0.0014,3.12,"3,678"
Main-HouseOfBrokenMirrors,0.0014,3.21,"4,510"
Main-TinmanTypist,0.0014,3.19,463
Main-TheJerseyDevil,0.0014,3.09,"10,011"
Main-PartiallyCivilizedAnimal,0.0014,3.13,"15,198"
Main-OurWightsAreDifferent,0.0014,3.20,"3,209"
Main-HereditaryCurse,0.0014,3.19,"9,455"
Main-NotAMask,0.0014,3.10,"3,326"
Main-CityPlanet,0.0014,3.20,"3,977"
Main-InvisibleAliens,0.0014,3.05,"21,879"
Main-TheFinalFrontier,0.0014,3.28,"3,332"
Main-ResistTheBeast,0.0014,3.27,"1,224"
Main-CanOnlyMoveTheEyes,0.0014,3.02,"3,407"
Main-YoureNothingWithoutYourPhlebotinum,0.0014,3.12,"3,720"
Main-MyNewGiftIsLame,0.0014,3.00,"28,034"
Main-ReducedToRatburgers,0.0014,3.09,"7,100"
Main-ThreeMonthOldNewborn,0.0014,3.21,"3,948"
Main-TheSevenMysteries,0.0014,3.26,"1,968"
Main-FourLegsGoodTwoLegsBetter,0.0014,3.20,"4,811"
Main-MiraculousMalfunction,0.0014,3.33,"3,170"
Main-NiceMice,0.0014,3.18,"7,978"
Main-YouSeeImDying,0.0014,3.23,"4,870"
Main-TheCreepyUndertaker,0.0014,3.40,"4,755"
Main-FurryFemaleMane,0.0014,3.15,"14,512"
Main-FuelMeterOfPower,0.0014,3.24,953
Main-Megalodon,0.0014,3.25,"6,821"
Main-PrisonShip,0.0014,3.02,"20,173"
Main-ApocalypseNot,0.0014,3.19,"1,690"
Main-ThisIsMyHuman,0.0014,3.15,"4,487"
Main-IJustKnew,0.0014,3.14,"6,699"
Main-NoSuchThingAsAlienPopCulture,0.0014,3.14,"9,535"
Main-AllFlyersAreBirds,0.0014,3.28,"2,341"
Main-TrueSight,0.0014,3.11,"9,522"
Main-HelicopterHair,0.0014,3.28,"3,257"
Main-NocturnalMooks,0.0014,3.30,458
Main-StupidScientist,0.0014,3.25,"2,273"
Main-SorcerersApprenticePlot,0.0013,2.97,"16,259"
Main-BioluminescenceIsCool,0.0013,3.16,"7,081"
Main-ScullySyndrome,0.0013,3.04,"4,766"
Main-SuperBreedingProgram,0.0013,3.08,"7,633"
Main-GateOfTruth,0.0013,3.24,"1,632"
Main-AnimatedTattoo,0.0013,3.11,"7,954"
Main-LoveImbuesLife,0.0013,3.17,"13,638"
HighOctaneNightmareFuel-TVTropes,0.0013,3.13,"20,817"
Main-IKnowWhatYouFear,0.0013,3.11,"1,763"
Main-CatsHateWater,0.0013,2.93,"16,108"
Main-BullyBulldog,0.0013,3.14,"6,486"
Main-Leviathan,0.0013,3.77,"2,306"
Main-Slurpasaur,0.0013,3.11,"7,302"
Main-HorrifyingTheHorror,0.0013,3.00,"7,578"
Main-Miracle-GroMonster,0.0013,2.99,"19,104"
Main-TheRoddenberryLine,0.0013,3.68,36
Main-HorrifyingHero,0.0013,3.04,"9,255"
Main-BanOnMagic,0.0013,3.19,"4,047"
Main-PinkProductPloy,0.0013,3.34,"4,831"
Main-SpellConstruction,0.0013,3.27,"1,779"
Main-StatesOfPhlebotinum,0.0013,3.16,"2,466"
Main-AllAnimalsAreDomesticated,0.0013,3.04,"21,418"
Main-WordsDoNotMakeTheMagic,0.0013,3.13,"7,605"
Main-VampireMonarch,0.0013,3.03,"63,265"
Main-MadnessMakeover,0.0013,3.11,"4,056"
Main-CuteMonster,0.0013,3.12,"6,516"
Main-PivotalWakeup,0.0013,3.25,"3,069"
Main-NowILayMeDownToSleep,0.0013,3.34,"8,045"
Main-TooMuchForManToHandle,0.0013,3.15,"2,380"
Main-ApothecaryAlligator,0.0013,3.36,"12,598"
Main-DivorceRequiresDeath,0.0013,3.13,"5,618"
Main-SoullessShell,0.0013,3.05,"7,187"
Main-Doublethink,0.0013,3.10,"19,043"
Main-ForcedPerspective,0.0013,3.17,"10,753"
Main-GoingInCircles,0.0013,3.32,"2,785"
Main-TheArk,0.0013,3.12,"6,842"
Main-RobotMaster,0.0013,3.13,"1,225"
Main-MyselfMyAvatar,0.0013,3.45,879
Main-SlidingScaleOfLivingToys,0.0013,3.14,"8,917"
Main-WetwareBody,0.0013,3.26,"2,790"
Main-NotThatKindOfMage,0.0013,3.27,556
Main-DivineRanks,0.0013,3.08,"2,345"
Main-FurryDenial,0.0012,3.18,"6,899"
Main-SuperpowerSillyPutty,0.0012,3.15,"2,795"
Main-CannotDream,0.0012,3.18,"32,097"
Main-MuseumOfTheStrangeAndUnusual,0.0012,3.12,"12,696"
Main-MergingMachine,0.0012,3.14,"2,017"
Main-MindControlConspiracy,0.0012,3.25,"4,756"
Main-FantasticAnthropologist,0.0012,3.18,"5,503"
Main-MulticulturalAlienPlanet,0.0012,3.20,"1,725"
Main-OmniImpotence,0.0012,3.19,913
Main-RealityRetcon,0.0012,3.49,"1,194"
Main-TokenDeity,0.0012,3.12,"5,706"
Main-LonelyDollGirl,0.0012,3.08,"10,946"
Main-TheMorlocks,0.0012,3.06,"8,612"
Main-LilliputianWarriors,0.0012,3.21,"2,608"
Main-LoomingSilhouetteOfRage,0.0012,3.21,"4,295"
Main-ConvenientlyPlacedSharpThing,0.0012,3.07,"12,471"
Main-TheHedgeOfThorns,0.0012,3.19,"4,122"
Main-VirtualWorlds,0.0012,3.53,"2,201"
Main-PastLifeMemories,0.0012,3.09,"8,445"
Main-TheSleepless,0.0012,3.07,"25,914"
Main-TwistedAnkle,0.0012,3.22,"3,626"
Main-MistakenForAliens,0.0012,3.10,"6,323"
Main-GhostStory,0.0012,3.05,"17,554"
Main-QuantumMechanicsCanDoAnything,0.0012,3.08,"9,707"
Main-TheMilkyWayIsTheOnlyWay,0.0012,3.04,"13,844"
Main-WalkingTransplant,0.0012,3.06,"11,534"
Main-OnlyOneMeAllowedRightNow,0.0012,3.20,"3,420"
Main-AndroidsArePeopleToo,0.0012,3.05,"11,477"
Main-InvisibleJerkass,0.0012,2.98,"18,918"
HighOctaneNightmareFuel-ComicBooks,0.0012,2.96,"5,106"
HighOctaneNightmareFuel-Other,0.0012,3.08,"4,978"
HighOctaneNightmareFuel-TabletopGames,0.0012,3.16,"4,470"
HighOctaneNightmareFuel-WebComics,0.0012,3.07,"14,962"
Main-AmnesiaLoop,0.0012,3.17,"1,339"
Main-CelebrityPower,0.0012,3.10,"7,448"
Main-TaxonomicTermConfusion,0.0012,3.04,"12,296"
Main-WoodlandCreatures,0.0012,3.09,"7,498"
Main-PeopleZoo,0.0012,3.12,"2,619"
Main-WeekendInventor,0.0012,3.22,"2,711"
Main-ConvenientlyInterruptedDocument,0.0012,3.19,"3,266"
Main-SlaveBrand,0.0011,3.19,"4,840"
Main-HumansArePsychicInTheFuture,0.0011,2.98,"15,873"
Main-MysteriousAnimalSenses,0.0011,3.13,"9,719"
Main-BellyButtonless,0.0011,3.30,916
Main-ICantSeeMyself,0.0011,3.38,346
Main-EarWings,0.0011,3.24,"4,145"
Main-EasilyDetachableRobotParts,0.0011,2.98,"20,317"
Main-ElderlyImmortal,0.0011,3.10,"4,982"
Main-SnowyScreenOfDeath,0.0011,2.98,"11,051"
Main-AngelsDevilsAndSquid,0.0011,3.15,"19,908"
Main-LostRomanLegion,0.0011,3.25,"14,025"
Main-ParadoxPerson,0.0011,3.02,"2,158"
Main-NonhumanLoverReveal,0.0011,3.06,"17,929"
Main-ExtraParentConception,0.0011,3.17,"4,152"
Main-LetsMockTheMonsters,0.0011,3.08,"3,018"
Main-ClonesArePeopleToo,0.0011,3.00,"6,911"
Main-AnthropomorphicZigZag,0.0011,3.12,"5,542"
Main-HarmfulToTouch,0.0011,3.12,"2,788"
Main-MonsterAdventurers,0.0011,3.08,"6,212"
Main-SlidingScaleOfAnimalCommunication,0.0011,3.08,"26,769"
Main-ShapeshifterIdentityCrisis,0.0011,3.14,"5,767"
Main-FantasticTimeManagement,0.0011,3.33,"2,044"
Main-EthnicMagician,0.0011,3.11,"7,877"
Main-UnnecessarilyCreepyRobot,0.0011,3.11,"1,325"
Main-AfterlifeAntechamber,0.0011,3.23,"24,899"
Main-CerealInducedSuperpowers,0.0011,3.19,"3,025"
Main-EmotionControl,0.0011,3.07,"5,406"
Main-FleetingPassionateHobbies,0.0011,3.14,"3,382"
Main-PhlebotinumPills,0.0011,3.09,"3,132"
Main-GenesisEffect,0.0011,3.23,"3,134"
Main-SpontaneousGeneration,0.0011,3.28,"3,572"
Main-ElephantGraveyard,0.0011,3.16,"7,924"
Main-SchrodingersSuggestionBox,0.0010,3.50,345
Main-TotallyNotAWerewolf,0.0010,3.10,"4,374"
Main-IFoundYouLikeThis,0.0010,3.16,"2,251"
Main-TheFerryman,0.0010,3.43,748
Main-AlternateWorldMap,0.0010,3.29,"1,807"
Main-MagicIsMental,0.0010,3.24,"1,887"
Main-FourLeggedInsect,0.0010,3.06,"12,349"
Main-ScienceCannotComprehendPhlebotinum,0.0010,3.12,"3,221"
Main-AppropriateAnimalAttire,0.0010,3.15,"7,452"
Main-BigEyesLittleEyes,0.0010,3.12,"2,203"
Main-HumansAreLeaders,0.0010,3.06,"9,240"
NightmareFuel-KingdomHearts,0.0010,2.96,"111,729"
Main-CasualTimeTravel,0.0010,3.27,955
Main-RoomFullOfZombies,0.0010,3.35,"3,738"
Main-RingWorldPlanet,0.0010,3.31,"1,801"
Main-TheTamingOfTheGrue,0.0010,3.31,679
Main-TuringTest,0.0010,3.30,"1,077"
Main-LivingBodysuit,0.0010,3.08,"7,607"
Main-OddlyCommonRarity,0.0010,3.12,"4,603"
Main-MadnessMontage,0.0010,3.32,"1,704"
Main-DoesNotLikeMagic,0.0010,3.14,"3,754"
Main-BirthmarkOfDestiny,0.0010,3.15,"4,467"
Main-SnakesAreSexy,0.0010,3.10,"4,479"
Main-EyeOpen,0.0010,3.19,"6,935"
Main-ComputerVirus,0.0010,3.18,"17,087"
Main-TheLastManHeardAKnock,0.0010,3.24,"2,728"
Main-AlienHair,0.0010,3.21,"1,257"
Main-HydeAndSeek,0.0010,3.33,209
Main-HairWings,0.0010,3.31,"2,852"
Main-InTheLocalTongue,0.0010,3.26,"4,633"
Main-SwansASwimming,0.0010,3.18,"3,163"
Main-SpookySeance,0.0010,3.10,"23,804"
Main-AmnesiaMissedASpot,0.0010,3.26,423
Main-SurveillanceDrone,0.0010,2.99,"16,240"
Main-EyeRemember,0.0010,3.24,"5,978"
Main-SpringLoadedCorpse,0.0010,3.37,"1,122"
Main-TheHiddenHour,0.0010,3.20,"2,919"
Main-MurderingOverMyShoulder,0.0010,3.39,182
Main-MulderMoment,0.0010,3.39,152
Main-MundaneDogmatic,0.0010,3.18,"9,592"
Main-FootprintsOfMuck,0.0010,3.34,"3,251"
Main-FullMoonSilhouette,0.0010,3.17,"4,401"
Main-SpacePeople,0.0010,3.27,"1,182"
Main-CrappyCarnival,0.0010,3.35,"5,483"
Main-TalkingApplianceSidekick,0.0009,3.02,"8,986"
Main-ThePowerOfCreation,0.0009,3.04,"7,197"
Main-HereComesTheScience,0.0009,3.55,"12,636"
Main-GrandparentalObliviousness,0.0009,3.26,"7,843"
Main-MindVirus,0.0009,3.14,"4,957"
Main-JustOneSecondOutOfSync,0.0009,3.22,"2,256"
Main-AllInTheEyes,0.0009,3.22,"2,814"
Main-SpidersAreScary,0.0009,2.91,"15,880"
Main-RankedByIQ,0.0009,3.55,388
Main-ThoughtBubbleSpeech,0.0009,3.50,"1,507"
Main-IronicFear,0.0009,3.19,"1,774"
Main-TrailOfBreadCrumbs,0.0009,3.20,"2,895"
Main-UnrealEstate,0.0009,3.62,555
Main-SkinWalker,0.0009,3.33,"1,104"
Main-MetafictionalDevice,0.0009,3.22,"2,034"
Main-NothingLeftToDoButDie,0.0009,2.96,"18,723"
Main-GoodOldRobot,0.0009,3.01,"7,490"
